x,y,TOTAL_SNOW_FLAG,TOTAL_RAIN_FLAG,DIRECTION_MAX_GUST,MAX_TEMPERATURE_FLAG,SNOW_ON_GROUND_FLAG,LOCAL_DAY,PROVINCE_CODE,MEAN_TEMPERATURE_FLAG,TOTAL_SNOW,LOCAL_DATE,SPEED_MAX_GUST_FLAG,SPEED_MAX_GUST,HEATING_DEGREE_DAYS,COOLING_DEGREE_DAYS,MIN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_RAIN,MAX_REL_HUMIDITY_FLAG,MIN_TEMPERATURE,MEAN_TEMPERATURE,STATION_NAME,MIN_REL_HUMIDITY_FLAG,LOCAL_MONTH,TOTAL_PRECIPITATION_FLAG,MAX_TEMPERATURE,MIN_REL_HUMIDITY,HEATING_DEGREE_DAYS_FLAG,LOCAL_YEAR,ID,CLIMATE_IDENTIFIER,DIRECTION_MAX_GUST_FLAG,COOLING_DEGREE_DAYS_FLAG,SNOW_ON_GROUND,MAX_REL_HUMIDITY
-123.09305555555555,49.170833333333334,M,M,,M,M,1,BC,M,,2023-12-01 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,12,M,,,M,2023,1106PF7.2023.12.1,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,4,BC,M,,2023-12-04 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,12,M,,,M,2023,1106PF7.2023.12.4,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,5,BC,M,,2023-12-05 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,12,M,,,M,2023,1106PF7.2023.12.5,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,6,BC,M,,2023-12-06 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,12,M,,,M,2023,1106PF7.2023.12.6,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,7,BC,M,,2023-12-07 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,12,M,,,M,2023,1106PF7.2023.12.7,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,8,BC,M,,2023-12-08 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,12,M,,,M,2023,1106PF7.2023.12.8,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,25,BC,M,,2023-12-25 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,12,M,,,M,2023,1106PF7.2023.12.25,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,26,BC,M,,2023-12-26 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,12,M,,,M,2023,1106PF7.2023.12.26,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,27,BC,M,,2023-12-27 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,12,M,,,M,2023,1106PF7.2023.12.27,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,28,BC,M,,2023-12-28 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,12,M,,,M,2023,1106PF7.2023.12.28,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,29,BC,M,,2023-12-29 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,12,M,,,M,2023,1106PF7.2023.12.29,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,1,BC,M,,2024-01-01 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,1,M,,,M,2024,1106PF7.2024.1.1,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,2,BC,M,,2024-01-02 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,1,M,,,M,2024,1106PF7.2024.1.2,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,3,BC,M,,2024-01-03 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,1,M,,,M,2024,1106PF7.2024.1.3,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,4,BC,M,,2024-01-04 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,1,M,,,M,2024,1106PF7.2024.1.4,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,5,BC,M,,2024-01-05 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,1,M,,,M,2024,1106PF7.2024.1.5,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,22,BC,M,,2024-01-22 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,1,M,,,M,2024,1106PF7.2024.1.22,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,23,BC,M,,2024-01-23 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,1,M,,,M,2024,1106PF7.2024.1.23,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,24,BC,M,,2024-01-24 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,1,M,,,M,2024,1106PF7.2024.1.24,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,25,BC,M,,2024-01-25 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,1,M,,,M,2024,1106PF7.2024.1.25,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,26,BC,M,,2024-01-26 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,1,M,,,M,2024,1106PF7.2024.1.26,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,29,BC,M,,2024-01-29 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,1,M,,,M,2024,1106PF7.2024.1.29,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,30,BC,M,,2024-01-30 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,1,M,,,M,2024,1106PF7.2024.1.30,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,31,BC,M,,2024-01-31 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,1,M,,,M,2024,1106PF7.2024.1.31,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,1,BC,M,,2024-02-01 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,2,M,,,M,2024,1106PF7.2024.2.1,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,2,BC,M,,2024-02-02 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,2,M,,,M,2024,1106PF7.2024.2.2,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,19,BC,M,,2024-02-19 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,2,M,,,M,2024,1106PF7.2024.2.19,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,20,BC,M,,2024-02-20 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,2,M,,,M,2024,1106PF7.2024.2.20,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,21,BC,M,,2024-02-21 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,2,M,,,M,2024,1106PF7.2024.2.21,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,22,BC,M,,2024-02-22 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,2,M,,,M,2024,1106PF7.2024.2.22,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,23,BC,M,,2024-02-23 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,2,M,,,M,2024,1106PF7.2024.2.23,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,26,BC,M,,2024-02-26 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,2,M,,,M,2024,1106PF7.2024.2.26,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,27,BC,M,,2024-02-27 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,2,M,,,M,2024,1106PF7.2024.2.27,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,28,BC,M,,2024-02-28 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,2,M,,,M,2024,1106PF7.2024.2.28,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,29,BC,M,,2024-02-29 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,2,M,,,M,2024,1106PF7.2024.2.29,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,1,BC,M,,2024-03-01 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,3,M,,,M,2024,1106PF7.2024.3.1,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,4,BC,M,,2024-03-04 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,3,M,,,M,2024,1106PF7.2024.3.4,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,5,BC,M,,2024-03-05 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,3,M,,,M,2024,1106PF7.2024.3.5,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,6,BC,M,,2024-03-06 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,3,M,,,M,2024,1106PF7.2024.3.6,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,7,BC,M,,2024-03-07 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,3,M,,,M,2024,1106PF7.2024.3.7,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,8,BC,M,,2024-03-08 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,3,M,,,M,2024,1106PF7.2024.3.8,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,11,BC,M,,2024-03-11 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,3,M,,,M,2024,1106PF7.2024.3.11,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,12,BC,M,,2024-03-12 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,3,M,,,M,2024,1106PF7.2024.3.12,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,13,BC,M,,2024-03-13 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,3,M,,,M,2024,1106PF7.2024.3.13,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,14,BC,M,,2024-03-14 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,3,M,,,M,2024,1106PF7.2024.3.14,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,15,BC,M,,2024-03-15 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,3,M,,,M,2024,1106PF7.2024.3.15,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,18,BC,M,,2024-03-18 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,3,M,,,M,2024,1106PF7.2024.3.18,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,19,BC,M,,2024-03-19 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,3,M,,,M,2024,1106PF7.2024.3.19,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,20,BC,M,,2024-03-20 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,3,M,,,M,2024,1106PF7.2024.3.20,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,21,BC,M,,2024-03-21 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,3,M,,,M,2024,1106PF7.2024.3.21,1106PF7,,M,,
-123.09305555555555,49.170833333333334,M,M,,M,M,22,BC,M,,2024-03-22 00:00:00,,,,,M,,,,,,RICHMOND NATURE PARK,,3,M,,,M,2024,1106PF7.2024.3.22,1106PF7,,M,,
-123.26472222222222,49.33036111111111,,,28,,,25,BC,,,2021-03-25 00:00:00,,39,10.6,0,,,,,5.7,7.4,POINT ATKINSON,,3,M,9,76,,2021,1106200.2021.3.25,1106200,,,,90
-123.26472222222222,49.33036111111111,,,,,,26,BC,,,2021-03-26 00:00:00,,,10.4,0,,,,,5.5,7.6,POINT ATKINSON,,3,M,9.8,61,,2021,1106200.2021.3.26,1106200,,,,86
-123.26472222222222,49.33036111111111,,,9,,,27,BC,,,2021-03-27 00:00:00,,41,10.5,0,,,,,5.7,7.5,POINT ATKINSON,,3,M,9.4,74,,2021,1106200.2021.3.27,1106200,,,,85
-123.26472222222222,49.33036111111111,,,31,,,28,BC,,,2021-03-28 00:00:00,,97,11.9,0,,,,,3.1,6.1,POINT ATKINSON,,3,M,9.1,45,,2021,1106200.2021.3.28,1106200,,,,89
-123.26472222222222,49.33036111111111,,,28,,,29,BC,,,2021-03-29 00:00:00,,43,12.4,0,,,,,2.1,5.6,POINT ATKINSON,,3,M,9,45,,2021,1106200.2021.3.29,1106200,,,,82
-123.26472222222222,49.33036111111111,,,,,,30,BC,,,2021-03-30 00:00:00,,,12.1,0,,,,,3.7,5.9,POINT ATKINSON,,3,M,8.2,58,,2021,1106200.2021.3.30,1106200,,,,78
-123.26472222222222,49.33036111111111,,,,,,31,BC,,,2021-03-31 00:00:00,,,11.5,0,,,,,3.8,6.5,POINT ATKINSON,,3,M,9.2,64,,2021,1106200.2021.3.31,1106200,,,,82
-123.26472222222222,49.33036111111111,,,10,,,1,BC,,,2021-04-01 00:00:00,,31,8.7,0,,,,,6.9,9.3,POINT ATKINSON,,4,M,11.8,50,,2021,1106200.2021.4.1,1106200,,,,77
-123.26472222222222,49.33036111111111,,,10,,,2,BC,,,2021-04-02 00:00:00,,36,9.3,0,,,,,7.1,8.7,POINT ATKINSON,,4,M,10.2,56,,2021,1106200.2021.4.2,1106200,,,,78
-123.26472222222222,49.33036111111111,,,10,,,3,BC,,,2021-04-03 00:00:00,,37,9.5,0,,,,,6.2,8.5,POINT ATKINSON,,4,M,10.8,65,,2021,1106200.2021.4.3,1106200,,,,89
-123.26472222222222,49.33036111111111,,,29,,,4,BC,,,2021-04-04 00:00:00,,52,10.2,0,,,,,5.9,7.8,POINT ATKINSON,,4,M,9.7,47,,2021,1106200.2021.4.4,1106200,,,,79
-123.26472222222222,49.33036111111111,,,,,,5,BC,,,2021-04-05 00:00:00,,,12,0,,,,,3.6,6,POINT ATKINSON,,4,M,8.4,64,,2021,1106200.2021.4.5,1106200,,,,80
-123.26472222222222,49.33036111111111,,,,,,6,BC,,,2021-04-06 00:00:00,,,10.5,0,,,,,4.2,7.5,POINT ATKINSON,,4,M,10.8,67,,2021,1106200.2021.4.6,1106200,,,,80
-123.26472222222222,49.33036111111111,,,10,,,7,BC,,,2021-04-07 00:00:00,,36,10.6,0,,,,,6.3,7.4,POINT ATKINSON,,4,M,8.5,66,,2021,1106200.2021.4.7,1106200,,,,90
-123.26472222222222,49.33036111111111,,,29,,,8,BC,,,2021-04-08 00:00:00,,48,10.7,0,,,,,4.6,7.3,POINT ATKINSON,,4,M,10,31,,2021,1106200.2021.4.8,1106200,,,,81
-123.26472222222222,49.33036111111111,,,9,,,9,BC,,,2021-04-09 00:00:00,,58,11.8,0,,,,,4.6,6.2,POINT ATKINSON,,4,M,7.8,58,,2021,1106200.2021.4.9,1106200,,,,82
-123.26472222222222,49.33036111111111,,,29,,,10,BC,,,2021-04-10 00:00:00,,63,11.8,0,,,,,3.5,6.2,POINT ATKINSON,,4,M,8.8,36,,2021,1106200.2021.4.10,1106200,,,,81
-123.26472222222222,49.33036111111111,,,27,,,11,BC,,,2021-04-11 00:00:00,,31,12.1,0,,,,,3.1,5.9,POINT ATKINSON,,4,M,8.7,53,,2021,1106200.2021.4.11,1106200,,,,75
-123.26472222222222,49.33036111111111,,,27,,,12,BC,,,2021-04-12 00:00:00,,36,9.5,0,,,,,4,8.5,POINT ATKINSON,,4,M,13,24,,2021,1106200.2021.4.12,1106200,,,,76
-123.26472222222222,49.33036111111111,,,29,,,13,BC,,,2021-04-13 00:00:00,,41,6.6,0,,,,,8.3,11.4,POINT ATKINSON,,4,M,14.5,33,,2021,1106200.2021.4.13,1106200,,,,73
-123.26472222222222,49.33036111111111,,,,,,14,BC,,,2021-04-14 00:00:00,,,6,0,,,,,6.8,12,POINT ATKINSON,,4,M,17.3,30,,2021,1106200.2021.4.14,1106200,,,,71
-123.26472222222222,49.33036111111111,,,,,,15,BC,,,2021-04-15 00:00:00,,,3.6,0,,,,,9.2,14.4,POINT ATKINSON,,4,M,19.7,24,,2021,1106200.2021.4.15,1106200,,,,71
-123.26472222222222,49.33036111111111,,,,,,16,BC,,,2021-04-16 00:00:00,,,5.4,0,,,,,9.7,12.6,POINT ATKINSON,,4,M,15.5,36,,2021,1106200.2021.4.16,1106200,,,,80
-123.26472222222222,49.33036111111111,,,,,,17,BC,,,2021-04-17 00:00:00,,,4.8,0,,,,,9.5,13.2,POINT ATKINSON,,4,M,17,37,,2021,1106200.2021.4.17,1106200,,,,74
-123.26472222222222,49.33036111111111,,,,,,18,BC,,,2021-04-18 00:00:00,,,5.3,0,,,,,8.9,12.7,POINT ATKINSON,,4,M,16.5,42,,2021,1106200.2021.4.18,1106200,,,,82
-123.26472222222222,49.33036111111111,,,,,,19,BC,,,2021-04-19 00:00:00,,,3.4,0,,,,,10.5,14.6,POINT ATKINSON,,4,M,18.7,16,,2021,1106200.2021.4.19,1106200,,,,60
-123.26472222222222,49.33036111111111,,,,,,20,BC,,,2021-04-20 00:00:00,,,5.8,0,,,,,9.2,12.2,POINT ATKINSON,,4,M,15.1,37,,2021,1106200.2021.4.20,1106200,,,,72
-123.26472222222222,49.33036111111111,,,30,,,21,BC,,,2021-04-21 00:00:00,,44,5.2,0,,,,,9.8,12.8,POINT ATKINSON,,4,M,15.8,51,,2021,1106200.2021.4.21,1106200,,,,83
-123.26472222222222,49.33036111111111,,,27,,,22,BC,,,2021-04-22 00:00:00,,33,6.1,0,,,,,9.2,11.9,POINT ATKINSON,,4,M,14.6,56,,2021,1106200.2021.4.22,1106200,,,,80
-123.26472222222222,49.33036111111111,,,9,,,23,BC,,,2021-04-23 00:00:00,,50,6,0,,,,,10.2,12,POINT ATKINSON,,4,M,13.8,59,,2021,1106200.2021.4.23,1106200,,,,79
-123.26472222222222,49.33036111111111,,,,,,24,BC,,,2021-04-24 00:00:00,,,8.1,0,,,,,8.4,9.9,POINT ATKINSON,,4,M,11.4,79,,2021,1106200.2021.4.24,1106200,,,,92
-123.26472222222222,49.33036111111111,,,9,,,25,BC,,,2021-04-25 00:00:00,,35,8.5,0,,,,,8.1,9.5,POINT ATKINSON,,4,M,10.9,78,,2021,1106200.2021.4.25,1106200,,,,91
-123.26472222222222,49.33036111111111,,,,,,26,BC,,,2021-04-26 00:00:00,,,6.9,0,,,,,8.4,11.1,POINT ATKINSON,,4,M,13.9,68,,2021,1106200.2021.4.26,1106200,,,,90
-123.26472222222222,49.33036111111111,,,10,,,27,BC,,,2021-04-27 00:00:00,,42,6.7,0,,,,,8.9,11.3,POINT ATKINSON,,4,M,13.6,57,,2021,1106200.2021.4.27,1106200,,,,81
-123.26472222222222,49.33036111111111,,,,,,28,BC,,,2021-04-28 00:00:00,,,7.1,0,,,,,9.4,10.9,POINT ATKINSON,,4,M,12.5,71,,2021,1106200.2021.4.28,1106200,,,,92
-123.26472222222222,49.33036111111111,,,,,,29,BC,,,2021-04-29 00:00:00,,,5,0,,,,,9.4,13,POINT ATKINSON,,4,M,16.6,47,,2021,1106200.2021.4.29,1106200,,,,89
-123.26472222222222,49.33036111111111,,,9,,,30,BC,,,2021-04-30 00:00:00,,37,4.9,0,,,,,10.2,13.1,POINT ATKINSON,,4,M,15.9,62,,2021,1106200.2021.4.30,1106200,,,,94
-123.26472222222222,49.33036111111111,,,29,,,1,BC,,,2021-05-01 00:00:00,,42,6.8,0,,,,,8.5,11.2,POINT ATKINSON,,5,M,13.8,56,,2021,1106200.2021.5.1,1106200,,,,83
-123.26472222222222,49.33036111111111,,,,,,2,BC,,,2021-05-02 00:00:00,,,6.6,0,,,,,8.4,11.4,POINT ATKINSON,,5,M,14.3,56,,2021,1106200.2021.5.2,1106200,,,,79
-123.26472222222222,49.33036111111111,,,11,,,3,BC,,,2021-05-03 00:00:00,,39,7.4,0,,,,,9.1,10.6,POINT ATKINSON,,5,M,12,66,,2021,1106200.2021.5.3,1106200,,,,90
-123.26472222222222,49.33036111111111,,,,,,4,BC,,,2021-05-04 00:00:00,,,6.2,0,,,,,9.1,11.8,POINT ATKINSON,,5,M,14.5,53,,2021,1106200.2021.5.4,1106200,,,,91
-123.26472222222222,49.33036111111111,,,28,,,5,BC,,,2021-05-05 00:00:00,,32,5.8,0,,,,,8.8,12.2,POINT ATKINSON,,5,M,15.7,56,,2021,1106200.2021.5.5,1106200,,,,81
-123.26472222222222,49.33036111111111,,,29,,,6,BC,,,2021-05-06 00:00:00,,49,5,0,,,,,10.3,13,POINT ATKINSON,,5,M,15.8,52,,2021,1106200.2021.5.6,1106200,,,,80
-123.26472222222222,49.33036111111111,,,27,,,7,BC,,,2021-05-07 00:00:00,,40,7.6,0,,,,,7.4,10.4,POINT ATKINSON,,5,M,13.4,55,,2021,1106200.2021.5.7,1106200,,,,76
-123.26472222222222,49.33036111111111,,,30,,,8,BC,,,2021-05-08 00:00:00,,39,7.8,0,,,,,8.4,10.2,POINT ATKINSON,,5,M,11.9,50,,2021,1106200.2021.5.8,1106200,,,,82
-123.26472222222222,49.33036111111111,,,,,,9,BC,,,2021-05-09 00:00:00,,,6.4,0,,,,,9.2,11.6,POINT ATKINSON,,5,M,13.9,61,,2021,1106200.2021.5.9,1106200,,,,77
-123.26472222222222,49.33036111111111,,,,,,10,BC,,,2021-05-10 00:00:00,,,6,0,,,,,9.1,12,POINT ATKINSON,,5,M,14.8,60,,2021,1106200.2021.5.10,1106200,,,,81
-123.26472222222222,49.33036111111111,,,,,,11,BC,,,2021-05-11 00:00:00,,,5.7,0,,,,,9.5,12.3,POINT ATKINSON,,5,M,15.2,64,,2021,1106200.2021.5.11,1106200,,,,81
-123.26472222222222,49.33036111111111,,,,,,12,BC,,,2021-05-12 00:00:00,,,5.3,0,,,,,10.7,12.7,POINT ATKINSON,,5,M,14.8,56,,2021,1106200.2021.5.12,1106200,,,,91
-123.26472222222222,49.33036111111111,,,,,,13,BC,,,2021-05-13 00:00:00,,,3.7,0,,,,,11,14.3,POINT ATKINSON,,5,M,17.6,67,,2021,1106200.2021.5.13,1106200,,,,88
-123.26472222222222,49.33036111111111,,,,,,14,BC,,,2021-05-14 00:00:00,,,3.7,0,,,,,12,14.3,POINT ATKINSON,,5,M,16.7,68,,2021,1106200.2021.5.14,1106200,,,,81
-123.26472222222222,49.33036111111111,,,,,,15,BC,,,2021-05-15 00:00:00,,,3.9,0,,,,,11.9,14.1,POINT ATKINSON,,5,M,16.4,65,,2021,1106200.2021.5.15,1106200,,,,83
-123.26472222222222,49.33036111111111,,,,,,16,BC,,,2021-05-16 00:00:00,,,3,0,,,,,12.6,15,POINT ATKINSON,,5,M,17.4,64,,2021,1106200.2021.5.16,1106200,,,,81
-123.26472222222222,49.33036111111111,,,10,,,17,BC,,,2021-05-17 00:00:00,,43,4.8,0,,,,,10.5,13.2,POINT ATKINSON,,5,M,16,57,,2021,1106200.2021.5.17,1106200,,,,89
-123.26472222222222,49.33036111111111,,,27,,,18,BC,,,2021-05-18 00:00:00,,51,6.6,0,,,,,9.6,11.4,POINT ATKINSON,,5,M,13.2,46,,2021,1106200.2021.5.18,1106200,,,,84
-123.26472222222222,49.33036111111111,,,28,,,19,BC,,,2021-05-19 00:00:00,,42,7.3,0,,,,,8,10.7,POINT ATKINSON,,5,M,13.4,52,,2021,1106200.2021.5.19,1106200,,,,76
-123.26472222222222,49.33036111111111,,,,,,20,BC,,,2021-05-20 00:00:00,,,6.4,0,,,,,8.5,11.6,POINT ATKINSON,,5,M,14.6,60,,2021,1106200.2021.5.20,1106200,,,,77
-123.26472222222222,49.33036111111111,,,,,,21,BC,,,2021-05-21 00:00:00,,,5.5,0,,,,,10,12.5,POINT ATKINSON,,5,M,15.1,66,,2021,1106200.2021.5.21,1106200,,,,77
-123.26472222222222,49.33036111111111,,,10,,,22,BC,,,2021-05-22 00:00:00,,40,4.5,0,,,,,10.9,13.5,POINT ATKINSON,,5,M,16.1,64,,2021,1106200.2021.5.22,1106200,,,,84
-123.26472222222222,49.33036111111111,,,11,,,23,BC,,,2021-05-23 00:00:00,,48,4.2,0,,,,,13,13.8,POINT ATKINSON,,5,M,14.7,70,,2021,1106200.2021.5.23,1106200,,,,82
-123.26472222222222,49.33036111111111,,,9,,,24,BC,,,2021-05-24 00:00:00,,40,5.7,0,,,,,10.8,12.3,POINT ATKINSON,,5,M,13.8,80,,2021,1106200.2021.5.24,1106200,,,,94
-123.26472222222222,49.33036111111111,,,10,,,25,BC,,,2021-05-25 00:00:00,,36,3.9,0,,,,,11.3,14.1,POINT ATKINSON,,5,M,16.9,68,,2021,1106200.2021.5.25,1106200,,,,92
-123.26472222222222,49.33036111111111,,,11,,,26,BC,,,2021-05-26 00:00:00,,40,4.8,0,,,,,11.6,13.2,POINT ATKINSON,,5,M,14.8,60,,2021,1106200.2021.5.26,1106200,,,,78
-123.26472222222222,49.33036111111111,,,9,,,27,BC,,,2021-05-27 00:00:00,,60,5.5,0,,,,,11,12.5,POINT ATKINSON,,5,M,13.9,73,,2021,1106200.2021.5.27,1106200,,,,87
-123.26472222222222,49.33036111111111,,,28,,,28,BC,,,2021-05-28 00:00:00,,45,5,0,,,,,10.9,13,POINT ATKINSON,,5,M,15.1,58,,2021,1106200.2021.5.28,1106200,,,,85
-123.26472222222222,49.33036111111111,,,,,,29,BC,,,2021-05-29 00:00:00,,,5.3,0,,,,,9.7,12.7,POINT ATKINSON,,5,M,15.8,68,,2021,1106200.2021.5.29,1106200,,,,83
-123.26472222222222,49.33036111111111,,,27,,,30,BC,,,2021-05-30 00:00:00,,31,3.1,0,,,,,12.2,14.9,POINT ATKINSON,,5,M,17.6,53,,2021,1106200.2021.5.30,1106200,,,,83
-123.26472222222222,49.33036111111111,,,,,,31,BC,,,2021-05-31 00:00:00,,,1.4,0,,,,,13.6,16.6,POINT ATKINSON,,5,M,19.5,70,,2021,1106200.2021.5.31,1106200,,,,81
-123.26472222222222,49.33036111111111,,,,,,1,BC,,,2021-06-01 00:00:00,,,0,0.1,,,,,14.7,18.1,POINT ATKINSON,,6,M,21.4,59,,2021,1106200.2021.6.1,1106200,,,,86
-123.26472222222222,49.33036111111111,,,,,,2,BC,,,2021-06-02 00:00:00,,,0,2.1,,,,,16.4,20.1,POINT ATKINSON,,6,M,23.8,55,,2021,1106200.2021.6.2,1106200,,,,78
-123.26472222222222,49.33036111111111,,,,,,3,BC,,,2021-06-03 00:00:00,,,0,0.1,,,,,15.9,18.1,POINT ATKINSON,,6,M,20.3,66,,2021,1106200.2021.6.3,1106200,,,,82
-123.26472222222222,49.33036111111111,,,10,,,4,BC,,,2021-06-04 00:00:00,,44,3.1,0,,,,,12.1,14.9,POINT ATKINSON,,6,M,17.7,60,,2021,1106200.2021.6.4,1106200,,,,80
-123.26472222222222,49.33036111111111,,,29,,,5,BC,,,2021-06-05 00:00:00,,48,4.7,0,,,,,11.6,13.3,POINT ATKINSON,,6,M,14.9,62,,2021,1106200.2021.6.5,1106200,,,,86
-123.26472222222222,49.33036111111111,,,12,,,6,BC,,,2021-06-06 00:00:00,,51,6.8,0,,,,,9.1,11.2,POINT ATKINSON,,6,M,13.4,54,,2021,1106200.2021.6.6,1106200,,,,84
